"X" "Y"
"2412" 753457 4430722
"2413" 752217 4429535
"2414" 752300 4430657
"2415" 751993 4429644
"2416" 752947 4430530
"2417" 752563 4430364
"2418" 753440 4431275
"2419" 753320 4430118
"2420" 753270 4430170
"2421" 752413 4429936
"2422" 753492 4430390
"2423" 753793 4430266
"2424" 753510 4430634
"2425" 751876 4430558
"2426" 751874 4430523
"2427" 752074 4431026
"2428" 752051 4430787
"2429" 751974 4430640
"2430" 751987 4430948
"2431" 752028 4431026
"2432" 752025 4429719
"2433" 751995 4430477
"2434" 752011 4430799
"2435" 751926 4430626
"2436" 750866 4431450
"2437" 750914 4431391
"2438" 750419 4429994
"2439" 751436 4430587
"2440" 752472 4430584
"2441" 752463 4430160
"2442" 752450 4429920
"2443" 752587 4430932
"2444" 752624 4430404
"2445" 752605 4430697
"2446" 752608 4430040
"2447" 752530 4430350
"2448" 752551 4430704
"2449" 752189 4429862
"2450" 752189 4429862
"2451" 752160 4429843
"2452" 752193 4429512
"2453" 752197 4429337
"2454" 752097 4429748
"2455" 752136 4429712
"2456" 752383 4430253
"2457" 752384 4430473
"2458" 752350 4429517
"2459" 752413 4429936
"2460" 752240 4429376
"2461" 752226 4431003
"2462" 752213 4429462
"2463" 752300 4430284
"2464" 752337 4429654
"2465" 752300 4430657
"2466" 752951 4430212
"2467" 752975 4430427
"2468" 753100 4430322
"2469" 753012 4430427
"2470" 753042 4431215
"2471" 753036 4431184
"2472" 752646 4429766
"2473" 752630 4429594
"2474" 752852 4430394
"2475" 752846 4430727
"2476" 752846 4430680
"2477" 752793 4432133
"2478" 752786 4431060
"2479" 753364 4430573
"2480" 753359 4429930
"2481" 753481 4430254
"2482" 753438 4431062
"2483" 753222 4431383
"2484" 753131 4430932
"2485" 753278 4431396
"2486" 753301 4430029
"2487" 753241 4430754
"2488" 753247 4430056
"2489" 753229 4431426
"2490" 753260 4430959
"2491" 751862 4430541
"2492" 751810 4430627
"2493" 751973 4430529
"2494" 752591 4430834
"2495" 752580 4429489
"2496" 752610 4430565
"2497" 752609 4429544
"2498" 752543 4430406
"2499" 752252 4429645
"2500" 752273 4429642
"2501" 752694 4430832
"2502" 753374 4430933
"2503" 753521 4431022
"2504" 753417 4430279
"2505" 753744 4430276
"2506" 753735 4430279
"2507" 754031 4431550
"2508" 753909 4430341
"2509" 753507 4430441
"2510" 753638 4429971
"2511" 754154 4430787
"2512" 751690 4430568
"2513" 751907 4429248
"2514" 751903 4431004
"2515" 751790 4430455
"2516" 751803 4430848
"2517" 752055 4430930
"2518" 751393 4430677
"2519" 751653 4430230
"2520" 752465 4431154
"2521" 752450 4429920
"2522" 752573 4429818
"2523" 752197 4429337
"2524" 752107 4430943
"2525" 752131 4431138
"2526" 752371 4431008
"2527" 752421 4431086
"2528" 752408 4430245
"2529" 752979 4430300
"2530" 752972 4430402
"2531" 752903 4431971
"2532" 753065 4430408
"2533" 752733 4430544
"2534" 752631 4430605
"2535" 752867 4430218
"2536" 752847 4429817
"2537" 752793 4432133
"2538" 752790 4431248
"2539" 752789 4430032
"2540" 753409 4431361
"2541" 753348 4430605
"2542" 753431 4430193
"2543" 753426 4431382
"2544" 753178 4431562
"2545" 753192 4430680
"2546" 753229 4430624
"2547" 753289 4430414
"2548" 752241 4430621
"2549" 753746 4429942
"2550" 751760 4429344
"2551" 752580 4429832
"2552" 752542 4430578
"2553" 752702 4429978
"2554" 752856 4430962
"2555" 753219 4429859
"2556" 753543 4429770
"2557" 753853 4430172
"2558" 753780 4430306
"2559" 752519 4430101
"2560" 752212 4429758
"2561" 750712 4430933
"2562" 752305 4429921
"2563" 751691 4429705
"2564" 753449 4430045
"2565" 753160 4430293
"2566" 753086 4431592
"2567" 753501 4430541
"2568" 753765 4430126
"2569" 753805 4431518
"2570" 753753 4430135
"2571" 753731 4430577
"2572" 753731 4430577
"2573" 753972 4430537
"2574" 753571 4429748
"2575" 753515 4430217
"2576" 753519 4430248
"2577" 753651 4429965
"2578" 753599 4430395
"2579" 753603 4430465
"2580" 753603 4430725
"2581" 754142 4430601
"2582" 751867 4429974
"2583" 751760 4429344
"2584" 752043 4430948
"2585" 752054 4430219
"2586" 751964 4431210
"2587" 751983 4431200
"2588" 751944 4429528
"2589" 752014 4430178
"2590" 752014 4430178
"2591" 752028 4430787
"2592" 750880 4431437
"2593" 750987 4430697
"2594" 751270 4430618
"2595" 752472 4430161
"2596" 752481 4430494
"2597" 752583 4429909
"2598" 752519 4430101
"2599" 752503 4431008
"2600" 752567 4430481
"2601" 752550 4429796
"2602" 752545 4431187
"2603" 752174 4429492
"2604" 752160 4430384
"2605" 752165 4430899
"2606" 752165 4430899
"2607" 752210 4429965
"2608" 752205 4430677
"2609" 752195 4430704
"2610" 752190 4430006
"2611" 752139 4431151
"2612" 752384 4430473
"2613" 752245 4431019
"2614" 752337 4429654
"2615" 752271 4429864
"2616" 752316 4430278
"2617" 752273 4429642
"2618" 752956 4430221
"2619" 752892 4431018
"2620" 752905 4430831
"2621" 752888 4430442
"2622" 752883 4431026
"2623" 752938 4430168
"2624" 752933 4430891
"2625" 752918 4430153
"2626" 752917 4431952
"2627" 752920 4430384
"2628" 753101 4431465
"2629" 753093 4430599
"2630" 753025 4430163
"2631" 752993 4431660
"2632" 752993 4431660
"2633" 753005 4430932
"2634" 753011 4430503
"2635" 753046 4430467
"2636" 752713 4431533
"2637" 752713 4431533
"2638" 752693 4430745
"2639" 752699 4429892
"2640" 752724 4430586
"2641" 752724 4429751
"2642" 752728 4429920
"2643" 752635 4429605
"2644" 752634 4431319
"2645" 752631 4431992
"2646" 752630 4429594
"2647" 752630 4430311
"2648" 752691 4429955
"2649" 752684 4432072
"2650" 752664 4432230
"2651" 752664 4431929
"2652" 752829 4432079
"2653" 752823 4430583
"2654" 752862 4431446
"2655" 752860 4430973
"2656" 752774 4430429
"2657" 752757 4431003
"2658" 752802 4430763
"2659" 752779 4429296
"2660" 752789 4430452
"2661" 753397 4429982
"2662" 753394 4430929
"2663" 753347 4431988
"2664" 753463 4430481
"2665" 753463 4430077
"2666" 753463 4431196
"2667" 753470 4430318
"2668" 753475 4430305
"2669" 753470 4431292
"2670" 753470 4429835
"2671" 753469 4430529
"2672" 753448 4430443
"2673" 753458 4430551
"2674" 753451 4430906
"2675" 753492 4430390
"2676" 753488 4430163
"2677" 753485 4430346
"2678" 753485 4430346
"2679" 753485 4430346
"2680" 753484 4430366
"2681" 753424 4431210
"2682" 753426 4429995
"2683" 753427 4430081
"2684" 753167 4430265
"2685" 753229 4430115
"2686" 753107 4430190
"2687" 753119 4430526
"2688" 753305 4430694
"2689" 753317 4430136
"2690" 753301 4429266
"2691" 753247 4430926
"2692" 753256 4430477
"2693" 753262 4430100
"2694" 751809 4430775
"2695" 753786 4430813
"2696" 753869 4430471
"2697" 753859 4430333
"2698" 753904 4431532
"2699" 753693 4430859
"2700" 753636 4430315
"2701" 753619 4431599
"2702" 751863 4429456
"2703" 751707 4430988
"2704" 751979 4431096
"2705" 750781 4431043
"2706" 749692 4430994
"2707" 751565 4430748
"2708" 752596 4431224
"2709" 752580 4429489
"2710" 752587 4430932
"2711" 752512 4430308
"2712" 752113 4429783
"2713" 752439 4429880
"2714" 752428 4432401
"2715" 752888 4430442
"2716" 752878 4430772
"2717" 753102 4430289
"2718" 753080 4431489
"2719" 752702 4429978
"2720" 752629 4429923
"2721" 752663 4430808
"2722" 752807 4430515
"2723" 753448 4430248
"2724" 753142 4430503
"2725" 753289 4430414
"2726" 753289 4429906
"2727" 753299 4430345
"2728" 753299 4430345
"2729" 751456 4430541
"2730" 751922 4430953
"2731" 751696 4430567
"2732" 753740 4430637
"2733" 753518 4430907
"2734" 753635 4430639
"2735" 753503 4431412
"2736" 751803 4430848
"2737" 750708 4429918
"2738" 751457 4430544
"2739" 752596 4429761
"2740" 752561 4430718
"2741" 752191 4431077
"2742" 752264 4431056
"2743" 752314 4429224
"2744" 753075 4430266
"2745" 752642 4429729
"2746" 752686 4430451
"2747" 753354 4430645
"2748" 753477 4429441
"2749" 751226 4430590
"2750" 753259 4430467
"2751" 753523 4430679
"2752" 752447 4429767
"2753" 752619 4429568
"2754" 752523 4430667
"2755" 752347 4429665
"2756" 752959 4430428
"2757" 752910 4430710
"2758" 752941 4430786
"2759" 753069 4430432
"2760" 752727 4430662
"2761" 752822 4431007
"2762" 753380 4430210
"2763" 753340 4430115
"2764" 753491 4430985
"2765" 753491 4430985
"2766" 753277 4430316
"2767" 752681 4429704
"2768" 752659 4429734
"2769" 753624 4430221
"2770" 753481 4430254
"2771" 752850 4430319
"2772" 753571 4430018
"2773" 752712 4430131
"2774" 752628 4430447
"2775" 752537 4432299
"2776" 752063 4429685
"2777" 753142 4430570
"2778" 752696 4430673
"2779" 753265 4431504
"2780" 752033 4430968
"2781" 752478 4429888
"2782" 754002 4430312
"2783" 753352 4431107
"2784" 753219 4431459
"2785" 752419 4430124
"2786" 752913 4430982
"2787" 752859 4430323
"2788" 753582 4431332
"2789" 753320 4430776
"2790" 752284 4429474
"2791" 752207 4431189
"2792" 752819 4431032
"2793" 752608 4430792
"2794" 753869 4432098
"2795" 753277 4430069
"2796" 752816 4429230
"2797" 752043 4429101
"2798" 753131 4430932
"2799" 753220 4431392
"2800" 753449 4430045
"2801" 752201 4431449
"2802" 752088 4429866
"2803" 753334 4431152
"2804" 752706 4430879
"2805" 753126 4431569
"2806" 753164 4430113
"2807" 752295 4429747
"2808" 752395 4429732
"2809" 753544 4430327
"2810" 753526 4430689
"2811" 753141 4430501
"2812" 752664 4432331
"2813" 750796 4430988
"2814" 753571 4430018
"2815" 752630 4430311
"2816" 752381 4430135
"2817" 753076 4430445
"2818" 753234 4429892
"2819" 753005 4431131
"2820" 752285 4430051
"2821" 751465 4430674
"2822" 752070 4431019
"2823" 753198 4430692
"2824" 752345 4429753
"2825" 753022 4431302
"2826" 752395 4429732
"2827" 752558 4429863
"2828" 752730 4430012
"2829" 751829 4430395
"2830" 753018 4430563
"2831" 753013 4430343
"2832" 752779 4431045
"2833" 753205 4429505
"2834" 752947 4430563
"2835" 753194 4430850
"2836" 752671 4431126
"2837" 752653 4430627
"2838" 752993 4430769
"2839" 752536 4432514
"2840" 752158 4431162
"2841" 752623 4431688
"2842" 753713 4431066
"2843" 752928 4431477
"2844" 753093 4431018
"2845" 752557 4431223
"2846" 752761 4430044
"2847" 752742 4430036
"2848" 752645 4429640
"2849" 753484 4430366
"2850" 753451 4430226
"2851" 752829 4432079
"2852" 753409 4431361
"2853" 753240 4430463
"2854" 753545 4430836
"2855" 752704 4429996
"2856" 753348 4431257
"2857" 753383 4431261
"2858" 751891 4430005
"2859" 753247 4430056
"2860" 753955 4430310
"2861" 753864 4430204
"2862" 751858 4430935
"2863" 751875 4430640
"2864" 752143 4429971
"2865" 753296 4431344
"2866" 753716 4430545
"2867" 753055 4430316
"2868" 753425 4429245
"2869" 753955 4430310
"2870" 752629 4429923
"2871" 753760 4430198
"2872" 752721 4429931
"2873" 752283 4429418
"2874" 752722 4430043
"2875" 753786 4430813
"2876" 752898 4430284
"2877" 753115 4430459
"2878" 753158 4430601
"2879" 752951 4430191
"2880" 753015 4430612
"2881" 751062 4430677
"2882" 752184 4429902
"2883" 752911 4430441
"2884" 753555 4430407
"2885" 753425 4429245
"2886" 753059 4431858
"2887" 752168 4431337
"2888" 752631 4430605
"2889" 752575 4429704
"2890" 753679 4431025
"2891" 752656 4431080
"2892" 753055 4430640
"2893" 751803 4430848
"2894" 754154 4430787
"2895" 751920 4430642
"2896" 751803 4430848
"2897" 753743 4431104
"2898" 752012 4430524
"2899" 753904 4431532
"2900" 751191 4431152
"2901" 751103 4431146
"2902" 752618 4431427
"2903" 751314 4431153
"2904" 752749 4430532
"2905" 752635 4430172
"2906" 753030 4430620
"2907" 752904 4430313
"2908" 753409 4431361
"2909" 753178 4431076
"2910" 752722 4430993
"2911" 752713 4430503
"2912" 750100 4430954
"2913" 753401 4430593
"2914" 753426 4431382
"2915" 752813 4429669
"2916" 752888 4429713
"2917" 752956 4430780
"2918" 753336 4430268
"2919" 752157 4430115
"2920" 753903 4429970
"2921" 752196 4430297
"2922" 753817 4430062
"2923" 752682 4431567
"2924" 753250 4429905
"2925" 752608 4430792
"2926" 751982 4430455
"2927" 753055 4430640
"2928" 752525 4430307
"2929" 753250 4429905
"2930" 752241 4430593
"2931" 753055 4430640
"2932" 752697 4431850
"2933" 753716 4430545
"2934" 752926 4430465
"2935" 752805 4430975
"2936" 752280 4430088
"2937" 753669 4431683
"2938" 752684 4430432
"2939" 752294 4429610
"2940" 753315 4430598
"2941" 751844 4430874
"2942" 752106 4429424
"2943" 753250 4429905
"2944" 752160 4430384
"2945" 752951 4431546
"2946" 753465 4430792
"2947" 752096 4430032
"2948" 753227 4430747
"2949" 751847 4431028
"2950" 753881 4430223
"2951" 752574 4430736
"2952" 753025 4430387
"2953" 753076 4430504
"2954" 753315 4430598
"2955" 753466 4430903
"2956" 753451 4430906
"2957" 751179 4430584
"2958" 752880 4430993
"2959" 751858 4430935
"2960" 752844 4432057
"2961" 752104 4429113
"2962" 752581 4429533
"2963" 753052 4430406
"2964" 752043 4429101
"2965" 753244 4431352
"2966" 753377 4430037
"2967" 752141 4429745
"2968" 752595 4431746
"2969" 753207 4429960
"2970" 753348 4431257
"2971" 753055 4431784
"2972" 752112 4429517
"2973" 752541 4430477
"2974" 753938 4429989
"2975" 752106 4429424
"2976" 753658 4430713
"2977" 753433 4430383
"2978" 753526 4430473
"2979" 753884 4430327
"2980" 752666 4431126
"2981" 752100 4429401
"2982" 751569 4430437
"2983" 750877 4430250
"2984" 752814 4430546
"2985" 752193 4430717
"2986" 752012 4430524
"2987" 753040 4430214
"2988" 753517 4430472
"2989" 752615 4429707
"2990" 753172 4429562
"2991" 753104 4431368
"2992" 752608 4430792
"2993" 751803 4430848
"2994" 751980 4430739
"2995" 753251 4429933
"2996" 751474 4430594
"2997" 752205 4430699
"2998" 753359 4431185
"2999" 753329 4431048
"3000" 753158 4430601
"3001" 752402 4431047
"3002" 751287 4430632
"3003" 753603 4430154
"3004" 752142 4429599
"3005" 752820 4430486
"3006" 753264 4430902
"3007" 753569 4430406
"3008" 753404 4430928
"3009" 752184 4430103
"3010" 752055 4430779
"3011" 752174 4429492
"3012" 751287 4430632
"3013" 752371 4431008
"3014" 753048 4430374
"3015" 752982 4430712
"3016" 753105 4431022
"3017" 751858 4430935
"3018" 753135 4430932
"3019" 753761 4430104
"3020" 752636 4429830
"3021" 752989 4431458
"3022" 752976 4429944
"3023" 752606 4429952
"3024" 752789 4430032
"3025" 753543 4431032
"3026" 753035 4431756
"3027" 751950 4430776
"3028" 752010 4430898
"3029" 750395 4429994
"3030" 752742 4431098
"3031" 752454 4430461
"3032" 752595 4430765
"3033" 752000 4430129
"3034" 752036 4429085
"3035" 752791 4430959
"3036" 753671 4431225
"3037" 752765 4430606
"3038" 753013 4430928
"3039" 753053 4431060
"3040" 752788 4430984
"3041" 752198 4431620
"3042" 752938 4431633
"3043" 752993 4431660
"3044" 752778 4431025
"3045" 752793 4432133
"3046" 752736 4430498
"3047" 752695 4430502
"3048" 751899 4430556
"3049" 751955 4429556
"3050" 752595 4430765
"3051" 753224 4431371
"3052" 752187 4429307
"3053" 752635 4430033
"3054" 753055 4430420
"3055" 752416 4432002
"3056" 751829 4430809
"3057" 752447 4429767
"3058" 752829 4432079
"3059" 753793 4430266
"3060" 753479 4430047
"3061" 754149 4430407
"3062" 751211 4430645
"3063" 753047 4431312
"3064" 753464 4430486
"3065" 750100 4430954
"3066" 750940 4430702
"3067" 752624 4430404
"3068" 753845 4431368
"3069" 753074 4430916
"3070" 753098 4430908
"3071" 753259 4429822
"3072" 752120 4429800
"3073" 752645 4430207
"3074" 752325 4431103
"3075" 752596 4429761
"3076" 752739 4429639
"3077" 753056 4430328
"3078" 753061 4430430
"3079" 752717 4429996
"3080" 752202 4430954
"3081" 752807 4430515
"3082" 753092 4429892
"3083" 753366 4429875
"3084" 752313 4429414
"3085" 750687 4430983
"3086" 750709 4431035
"3087" 753165 4429867
"3088" 751771 4430416
"3089" 750828 4431202
"3090" 753059 4431007
"3091" 752550 4430860
"3092" 752908 4430973
"3093" 753052 4430465
"3094" 753358 4430884
"3095" 753475 4430521
"3096" 751987 4429305
"3097" 753352 4430296
"3098" 753527 4430103
"3099" 753257 4431413
"3100" 753123 4431173
"3101" 753703 4429961
"3102" 752215 4431218
"3103" 753336 4430268
"3104" 751313 4430702
"3105" 752521 4430604
"3106" 752300 4430657
"3107" 753431 4430923
"3108" 752833 4430820
"3109" 751862 4430599
"3110" 753403 4429875
"3111" 752761 4430487
"3112" 753431 4430923
"3113" 752366 4429683
"3114" 752779 4430090
"3115" 751127 4430521
"3116" 754154 4430787
"3117" 752719 4430755
"3118" 752376 4432275
"3119" 753224 4431371
"3120" 752626 4430273
"3121" 752359 4430913
"3122" 752775 4430038
"3123" 753921 4430379
"3124" 753879 4430248
"3125" 752209 4430969
"3126" 752661 4430672
"3127" 753788 4431457
"3128" 752785 4431117
"3129" 752975 4430291
"3130" 753364 4430973
"3131" 752470 4429476
"3132" 752363 4429934
"3133" 752697 4430843
"3134" 752764 4430742
"3135" 753128 4430706
"3136" 752814 4430546
"3137" 753137 4430505
"3138" 753984 4430517
"3139" 753077 4431496
"3140" 752249 4430674
"3141" 752595 4430765
"3142" 753994 4430458
"3143" 752764 4430742
"3144" 753091 4431119
"3145" 752901 4431631
"3146" 753428 4430448
"3147" 753674 4429985
"3148" 753348 4430605
"3149" 753302 4430372
"3150" 753335 4429818
"3151" 753108 4431080
"3152" 753470 4430318
"3153" 753453 4430480
"3154" 753123 4431168
"3155" 752615 4429707
"3156" 753873 4429922
"3157" 752661 4430624
"3158" 753320 4430343
"3159" 753302 4430372
"3160" 753195 4430669
"3161" 752510 4429711
"3162" 752807 4430515
"3163" 753229 4430115
"3164" 753903 4429970
"3165" 753520 4430669
"3166" 753388 4430596
"3167" 752954 4430962
"3168" 752952 4430932
"3169" 753616 4430316
"3170" 752938 4430489
"3171" 752613 4429585
"3172" 753074 4430014
"3173" 753259 4430467
"3174" 753104 4430329
"3175" 752981 4430691
"3176" 752950 4430348
"3177" 750796 4430988
"3178" 752664 4432331
"3179" 753294 4430302
"3180" 751766 4430406
"3181" 753075 4431502
"3182" 753475 4430305
"3183" 753457 4430944
"3184" 754002 4430312
"3185" 752616 4430105
"3186" 753452 4430870
"3187" 752148 4430157
"3188" 753264 4430902
"3189" 753264 4430902
"3190" 753498 4430409
"3191" 753388 4430596
"3192" 750277 4429876
"3193" 752442 4431117
"3194" 752608 4430792
"3195" 752819 4431124
"3196" 753873 4429922
"3197" 753699 4431035
"3198" 751916 4430328
"3199" 752958 4430446
"3200" 753128 4430234
"3201" 752945 4430314
"3202" 753452 4430870
"3203" 753452 4430870
"3204" 753438 4430077
"3205" 752775 4430724
"3206" 752153 4430353
"3207" 751300 4430653
"3208" 753104 4431454
"3209" 753994 4430458
"3210" 753931 4430472
"3211" 753928 4430400
"3212" 753315 4430598
"3213" 752335 4429860
"3214" 753761 4430104
"3215" 753270 4430170
"3216" 753534 4430904
"3217" 752823 4430583
"3218" 753315 4430598
"3219" 753452 4430870
"3220" 752875 4430932
"3221" 753270 4430170
"3222" 753315 4430598
"3223" 752082 4430276
"3224" 753264 4430902
"3225" 752816 4430555
"3226" 753194 4429929
"3227" 752871 4430441
"3228" 753302 4430372
"3229" 753491 4430427
"3230" 753470 4430433
"3231" 753491 4430427
"3232" 753513 4430459
"3233" 752874 4430387
"3234" 753294 4430512
"3235" 751880 4430445
"3236" 752472 4430584
"3237" 753786 4430813
"3238" 753315 4430598
"3239" 753254 4430456
"3240" 752759 4429843
"3241" 753452 4430870
"3242" 753482 4430900
"3243" 753767 4430850
"3244" 753767 4430850
"3245" 753668 4430503
"3246" 753360 4430693
"3247" 753484 4430366
"3248" 753401 4430593
"3249" 754149 4430407
"3250" 751803 4430848
"3251" 753498 4430409
"3252" 753284 4430526
"3253" 753336 4430646
"3254" 753324 4430878
"3255" 752705 4429813
"3256" 753340 4431203
"3257" 752888 4430442
"3258" 752853 4430424
"3259" 753239 4430055
"3260" 752499 4429657
"3261" 752789 4430452
"3262" 751707 4430988
"3263" 752110 4430651
"3264" 752926 4431024
"3265" 752790 4431248
"3266" 753126 4430598
"3267" 752177 4430160
"3268" 752943 4430185
"3269" 752390 4429956
"3270" 752104 4431292
"3271" 752911 4430393
"3272" 753534 4430904
"3273" 752862 4431406
"3274" 754154 4430787
"3275" 753532 4430708
"3276" 753045 4431024
"3277" 751828 4429330
"3278" 752145 4429562
"3279" 752680 4429932
"3280" 753063 4430420
"3281" 752550 4430860
"3282" 752396 4429338
"3283" 753635 4429865
"3284" 753624 4429829
"3285" 753044 4431574
"3286" 753843 4430226
"3287" 752665 4432017
"3288" 751936 4430643
"3289" 752474 4430908
"3290" 752829 4430260
"3291" 752488 4429559
"3292" 751881 4429711
"3293" 752486 4430005
"3294" 752836 4432069
"3295" 753299 4430639
"3296" 753801 4430848
"3297" 752802 4431266
"3298" 751846 4430400
"3299" 751881 4430616
"3300" 752450 4430938
"3301" 752595 4430765
"3302" 752693 4430891
"3303" 753464 4431004
"3304" 751285 4431129
"3305" 751833 4430520
"3306" 752846 4430727
"3307" 753302 4430372
"3308" 752481 4429595
"3309" 752187 4431569
"3310" 752448 4429810
"3311" 752141 4430906
"3312" 752778 4431025
"3313" 753120 4431880
"3314" 752579 4430617
"3315" 753403 4429945
"3316" 753426 4431382
"3317" 753776 4429941
"3318" 752846 4430727
"3319" 751211 4430645
"3320" 753259 4430467
"3321" 752638 4429830
"3322" 753072 4430437
"3323" 752553 4429844
"3324" 752751 4430900
"3325" 753195 4431792
"3326" 753195 4431792
"3327" 752956 4429684
"3328" 753289 4429906
"3329" 752212 4430211
"3330" 753626 4430656
"3331" 753246 4430107
"3332" 753661 4430391
"3333" 752839 4430900
"3334" 753590 4431562
"3335" 753516 4430119
"3336" 752221 4430207
"3337" 753457 4430944
"3338" 751040 4431205
"3339" 752489 4429775
"3340" 753253 4430054
"3341" 753033 4431592
"3342" 752677 4430848
"3343" 753013 4431782
"3344" 752747 4431415
"3345" 753202 4430011
"3346" 751153 4430388
"3347" 752957 4430246
"3348" 753646 4430384
"3349" 752681 4429704
"3350" 752539 4430490
"3351" 752714 4430985
"3352" 752031 4429765
"3353" 753244 4431311
"3354" 752646 4429766
"3355" 753768 4430221
"3356" 752765 4430606
"3357" 752790 4431248
"3358" 753838 4430546
"3359" 753195 4431792
"3360" 753149 4430588
"3361" 752283 4430095
"3362" 753270 4430170
"3363" 753233 4430521
"3364" 752951 4431546
"3365" 753319 4430340
"3366" 752761 4430044
"3367" 753676 4431909
"3368" 752854 4430490
"3369" 753236 4431364
"3370" 751760 4430625
"3371" 753356 4430936
"3372" 752558 4429863
"3373" 750712 4430933
"3374" 752552 4430031
"3375" 751304 4430850
"3376" 752487 4429233
"3377" 752542 4429783
"3378" 753555 4430407
"3379" 751726 4430598
"3380" 752666 4430771
"3381" 753126 4430598
"3382" 751103 4431175
"3383" 751909 4430822
"3384" 752420 4430178
"3385" 751803 4430848
"3386" 752876 4429743
"3387" 752300 4430657
"3388" 753780 4430097
"3389" 750928 4431202
"3390" 752360 4431122
"3391" 752577 4431213
"3392" 752959 4430586
"3393" 751839 4430450
"3394" 751839 4430450
"3395" 751846 4430244
"3396" 753881 4431533
"3397" 752066 4429844
"3398" 753416 4430575
"3399" 751703 4429970
"3400" 753765 4431329
"3401" 753253 4430828
"3402" 753656 4429929
"3403" 751403 4430244
"3404" 753250 4429905
"3405" 752896 4430201
"3406" 752610 4430452
"3407" 753377 4430037
"3408" 753436 4430138
"3409" 753994 4430458
"3410" 753274 4430307
"3411" 752586 4429851
"3412" 752653 4430627
"3413" 752726 4431529
"3414" 753720 4430073
"3415" 753398 4430279
"3416" 752017 4430635
"3417" 751622 4430646
"3418" 752937 4430520
"3419" 752656 4429761
"3420" 753397 4429982
"3421" 752735 4430390
"3422" 752320 4430276
"3423" 752432 4430934
"3424" 752346 4431119
"3425" 752631 4430605
"3426" 753000 4431526
"3427" 753000 4431526
"3428" 753606 4430298
"3429" 753581 4430552
"3430" 751877 4431052
"3431" 753230 4430895
"3432" 752857 4430392
"3433" 753543 4429770
"3434" 752778 4432068
"3435" 753124 4431487
"3436" 753397 4429982
"3437" 752087 4429453
"3438" 752796 4429915
"3439" 751719 4429748
"3440" 751732 4429767
"3441" 754022 4431178
"3442" 751778 4430626
"3443" 752778 4432068
"3444" 753005 4430932
"3445" 752595 4430765
"3446" 753139 4430722
"3447" 752447 4429767
"3448" 753242 4429339
"3449" 753942 4430223
"3450" 753242 4429339
"3451" 752709 4430668
"3452" 752740 4430657
"3453" 752474 4430908
"3454" 752713 4431533
"3455" 753256 4430044
"3456" 753452 4431307
"3457" 753786 4431566
"3458" 752976 4430259
"3459" 749988 4431005
"3460" 753196 4429963
"3461" 753305 4430308
"3462" 753348 4431257
"3463" 753692 4430429
"3464" 752528 4432153
"3465" 753740 4430637
"3466" 752861 4431208
"3467" 752693 4430745
"3468" 752066 4429844
"3469" 753716 4430545
"3470" 752247 4429893
"3471" 750865 4430878
"3472" 751969 4430086
"3473" 753674 4430407
"3474" 753374 4430933
"3475" 752275 4431370
"3476" 752017 4430635
"3477" 753270 4430170
"3478" 753051 4430919
"3479" 752764 4430742
"3480" 752591 4430834
"3481" 753499 4430635
"3482" 753390 4430066
"3483" 753421 4430925
"3484" 752346 4431119
"3485" 753724 4430533
"3486" 752082 4430811
"3487" 752789 4431532
"3488" 753272 4431416
"3489" 751845 4430542
"3490" 752320 4430276
"3491" 753247 4430056
"3492" 752314 4429964
"3493" 752577 4429903
"3494" 753219 4430311
"3495" 752963 4430639
"3496" 752176 4430328
"3497" 752398 4431050
"3498" 752898 4431407
"3499" 752629 4429923
"3500" 753105 4430300
"3501" 753371 4430291
"3502" 752641 4431967
"3503" 753215 4430071
"3504" 753359 4429930
"3505" 752697 4431850
"3506" 752945 4430429
"3507" 752721 4429931
"3508" 752259 4430182
"3509" 753207 4429960
"3510" 753507 4430441
"3511" 753172 4430354
"3512" 753529 4430341
"3513" 753505 4430348
"3514" 753494 4430040
"3515" 752649 4431689
"3516" 752809 4431222
"3517" 749950 4430960
"3518" 752951 4430191
"3519" 752926 4430465
"3520" 752941 4430536
"3521" 751803 4430848
"3522" 752733 4430764
"3523" 752519 4430101
"3524" 753361 4430757
"3525" 753210 4430395
"3526" 752793 4432133
"3527" 753217 4429826
"3528" 752938 4430168
"3529" 752145 4430025
"3530" 752759 4429843
"3531" 752558 4430343
"3532" 750919 4430183
"3533" 752818 4431225
"3534" 753142 4431542
"3535" 753369 4429927
"3536" 753359 4429930
"3537" 752463 4430160
"3538" 753469 4430916
"3539" 753424 4430364
"3540" 751952 4430575
"3541" 752936 4430479
"3542" 752182 4430526
"3543" 753438 4430150
"3544" 752966 4431464
"3545" 752584 4429632
"3546" 752896 4430671
"3547" 751803 4430848
"3548" 753270 4430170
"3549" 752131 4431138
"3550" 753270 4430170
"3551" 752450 4429628
"3552" 753411 4430111
"3553" 753008 4429985
"3554" 752118 4430807
"3555" 752884 4429921
"3556" 753044 4431021
"3557" 751942 4429352
"3558" 753356 4430351
"3559" 752413 4429936
"3560" 752895 4430977
"3561" 752659 4429983
"3562" 752629 4429923
"3563" 752542 4430479
"3564" 751549 4430390
"3565" 753442 4431013
"3566" 751065 4430677
"3567" 753707 4430478
"3568" 752106 4430128
"3569" 753367 4431004
"3570" 753261 4431142
"3571" 753037 4431014
"3572" 752629 4429923
"3573" 753433 4430860
"3574" 752264 4429263
"3575" 751691 4429705
"3576" 752352 4430207
"3577" 752314 4430192
