"xcoord" "ycoord"
"17971" 752598 4431093
"17972" 753639 4430940
"17973" 752477 4430229
"17974" 752051 4429077
"17975" 752138 4429931
"17976" 752947 4429963
"17977" 752673 4430362
"17978" 751768 4429775
"17979" 752188 4431017
"17980" 752849 4430432
"17981" 752887 4430595
"17982" 752504 4429743
"17983" 753354 4429848
"17984" 752171 4429787
"17985" 752171 4429787
"17986" 753754 4430777
"17987" 752335 4431035
"17988" 753419 4430869
"17989" 752578 4430061
"17990" 752592 4429979
"17991" 752976 4430350
"17992" 752967 4430614
"17993" 752836 4430857
"17994" 752180 4429937
"17995" 752980 4429262
"17996" 753445 4430186
"17997" 752286 4431198
"17998" 753420 4430788
"17999" 751527 4430483
"18000" 753791 4429952
"18001" 753207 4431307
"18002" 752658 4429761
"18003" 752229 4430967
"18004" 752844 4430410
"18005" 753597 4430382
"18006" 753588 4430384
"18007" 753597 4430382
"18008" 752588 4429681
"18009" 750930 4431245
"18010" 753159 4431013
"18011" 752590 4430384
"18012" 752883 4430245
"18013" 751153 4430494
"18014" 752942 4430363
"18015" 752765 4430617
"18016" 753047 4430344
"18017" 752697 4431160
"18018" 752558 4430759
"18019" 752420 4431045
"18020" 752942 4430132
"18021" 752075 4430764
"18022" 751247 4430535
"18023" 750918 4430272
"18024" 752841 4431515
"18025" 751858 4429366
"18026" 752077 4429884
"18027" 753032 4430668
"18028" 752096 4430837
"18029" 753451 4430015
"18030" 754132 4430590
"18031" 752260 4430102
"18032" 753776 4429876
"18033" 752014 4429682
"18034" 753736 4431019
"18035" 753292 4431838
"18036" 752663 4430072
"18037" 753132 4431327
"18038" 753586 4430430
"18039" 752367 4429759
"18040" 753804 4430316
"18041" 753397 4431259
"18042" 752788 4429835
"18043" 752558 4429801
"18044" 752652 4429673
"18045" 753010 4429867
"18046" 753026 4430544
"18047" 753216 4431514
"18048" 752012 4430154
"18049" 752075 4430764
"18050" 753401 4430004
"18051" 752342 4429228
"18052" 752859 4431466
"18053" 753418 4429943
"18054" 753239 4430393
"18055" 752672 4430734
"18056" 752262 4430166
"18057" 753923 4430320
"18058" 753572 4430602
"18059" 753081 4431598
"18060" 751855 4429887
"18061" 750698 4430846
"18062" 751896 4429528
"18063" 753150 4429488
"18064" 752302 4429786
"18065" 752138 4429931
"18066" 752914 4429342
"18067" 752831 4429444
"18068" 753309 4429468
"18069" 752620 4429953
"18070" 751862 4429649
"18071" 753598 4430319
"18072" 752517 4430345
"18073" 752433 4430355
"18074" 750698 4430846
"18075" 752588 4429681
"18076" 753193 4431243
"18077" 753045 4430341
"18078" 752512 4429998
"18079" 753189 4429774
"18080" 752041 4429342
"18081" 753587 4430587
"18082" 752799 4430897
"18083" 753063 4430431
"18084" 752748 4431975
"18085" 752649 4430746
"18086" 753600 4430804
"18087" 752114 4431220
"18088" 752423 4430263
"18089" 753257 4430093
"18090" 751902 4430619
"18091" 753196 4431370
"18092" 752879 4429906
"18093" 753102 4430764
"18094" 752213 4431093
"18095" 753037 4430675
"18096" 752683 4430275
"18097" 753150 4429488
"18098" 751016 4431327
"18099" 752320 4430019
"18100" 751800 4429262
"18101" 752125 4430070
"18102" 752260 4429392
"18103" 752964 4430710
"18104" 753506 4430603
"18105" 753577 4429747
"18106" 752260 4429392
"18107" 753436 4430848
"18108" 753146 4430230
"18109" 752562 4429757
"18110" 753311 4431406
"18111" 753404 4430887
"18112" 753389 4430844
"18113" 751911 4429247
"18114" 752416 4429652
"18115" 752169 4431134
"18116" 753359 4430720
"18117" 751228 4430514
"18118" 753359 4430720
"18119" 753373 4430928
"18120" 753058 4430366
"18121" 753884 4430516
"18122" 752922 4430409
"18123" 752624 4431591
"18124" 752983 4430875
"18125" 752398 4429515
"18126" 752271 4429508
"18127" 751261 4430000
"18128" 752063 4430942
"18129" 753428 4429239
"18130" 752961 4431591
"18131" 752806 4430147
"18132" 751418 4430473
"18133" 753706 4430457
"18134" 752019 4430204
"18135" 751799 4429711
"18136" 750990 4431379
"18137" 752682 4430279
"18138" 753458 4430445
"18139" 753757 4430180
"18140" 752781 4430441
"18141" 753278 4429674
"18142" 753442 4431105
"18143" 752965 4430444
"18144" 752705 4429674
"18145" 752177 4429768
"18146" 752097 4429441
"18147" 752828 4431304
"18148" 752828 4431272
"18149" 753371 4430205
"18150" 753539 4429686
"18151" 752939 4430486
"18152" 754000 4430395
"18153" 753023 4431496
"18154" 752611 4430194
"18155" 752678 4431034
"18156" 750812 4431011
"18157" 752086 4429324
"18158" 753165 4431493
"18159" 752388 4430706
"18160" 752920 4430093
"18161" 752586 4430578
"18162" 751936 4429651
"18163" 751755 4429632
"18164" 752612 4429519
"18165" 752023 4429791
"18166" 752421 4430035
"18167" 753651 4431156
"18168" 752023 4429791
"18169" 751911 4430637
"18170" 753397 4430818
"18171" 754006 4431135
"18172" 752846 4430882
"18173" 753779 4431072
"18174" 753653 4429848
"18175" 753232 4431002
"18176" 752388 4430706
"18177" 752332 4429568
"18178" 753318 4429864
"18179" 750351 4429931
"18180" 753491 4430127
"18181" 752629 4429684
"18182" 753207 4430286
"18183" 752805 4429778
"18184" 752636 4429747
"18185" 752482 4429582
"18186" 753249 4431648
"18187" 752875 4429601
"18188" 753336 4429760
"18189" 753383 4430012
"18190" 751901 4429226
"18191" 753150 4429488
"18192" 752629 4429323
"18193" 753217 4430042
"18194" 751894 4429213
"18195" 751942 4429309
"18196" 752927 4429626
"18197" 753536 4430133
"18198" 752008 4430095
"18199" 752524 4429478
"18200" 752663 4429667
"18201" 752618 4431245
"18202" 753132 4429953
"18203" 752361 4429597
"18204" 752592 4429689
"18205" 752051 4429077
"18206" 750727 4431146
"18207" 753741 4430420
"18208" 752482 4429582
"18209" 753196 4431210
"18210" 753503 4431318
"18211" 752030 4429994
"18212" 753322 4430892
"18213" 751510 4430520
"18214" 753194 4429435
"18215" 752755 4430453
"18216" 753285 4431409
"18217" 753005 4431676
"18218" 752674 4431996
"18219" 753360 4429961
"18220" 753152 4429492
"18221" 753067 4431597
"18222" 753034 4430968
"18223" 753503 4431318
"18224" 752683 4430269
"18225" 753353 4429945
"18226" 753353 4429945
"18227" 752838 4431547
"18228" 753320 4430415
"18229" 752712 4429392
"18230" 753283 4431262
"18231" 752388 4430706
"18232" 753322 4430892
"18233" 753477 4429358
"18234" 753477 4429358
"18235" 753273 4430468
"18236" 753665 4429884
"18237" 752410 4429779
"18238" 749585 4430821
"18239" 751783 4430554
"18240" 751869 4429362
"18241" 751740 4429999
"18242" 752914 4429342
"18243" 753152 4429492
"18244" 753155 4430120
"18245" 753458 4430445
"18246" 752392 4431241
"18247" 752010 4429248
"18248" 752838 4431547
"18249" 753878 4430389
"18250" 752524 4429478
"18251" 754041 4430351
"18252" 752626 4430708
"18253" 753285 4431409
"18254" 753436 4430737
"18255" 752730 4431507
"18256" 751911 4429247
"18257" 750920 4430702
"18258" 752832 4429138
"18259" 752798 4430894
"18260" 752447 4429731
"18261" 753194 4429435
"18262" 752561 4429754
"18263" 752685 4429882
"18264" 752337 4431039
"18265" 753117 4430897
"18266" 752256 4429392
"18267" 752752 4430752
"18268" 752844 4430410
"18269" 752178 4429347
"18270" 752719 4428996
"18271" 751891 4429163
"18272" 752790 4430056
"18273" 752710 4429977
"18274" 752725 4430048
"18275" 753577 4429747
"18276" 753602 4430381
"18277" 753257 4430093
"18278" 752758 4429429
"18279" 752567 4429637
"18280" 753469 4429874
"18281" 753306 4430384
"18282" 752864 4430305
"18283" 753850 4430260
"18284" 752858 4429914
"18285" 753119 4431813
"18286" 752294 4429484
"18287" 751975 4431160
"18288" 752646 4431413
"18289" 752314 4431099
"18290" 750698 4430846
"18291" 752740 4431578
"18292" 751670 4430970
"18293" 753169 4429445
"18294" 752123 4431235
"18295" 751979 4431011
"18296" 752906 4431588
"18297" 751945 4430658
"18298" 752664 4431966
"18299" 751861 4429449
"18300" 753165 4431603
"18301" 752042 4429475
"18302" 752685 4430252
"18303" 753510 4430616
"18304" 753436 4430737
"18305" 754000 4430395
"18306" 753468 4430829
"18307" 753261 4430233
"18308" 753458 4430445
"18309" 752713 4431160
"18310" 752942 4430352
"18311" 752944 4430659
"18312" 753367 4430147
"18313" 752235 4429775
"18314" 753434 4430150
"18315" 754041 4430351
"18316" 752846 4430254
"18317" 753484 4431238
"18318" 752003 4430565
"18319" 752841 4431515
"18320" 752097 4429083
"18321" 753439 4430383
"18322" 752818 4430094
"18323" 752928 4430860
"18324" 752256 4429392
"18325" 753622 4429748
"18326" 752620 4429953
"18327" 753462 4430239
"18328" 752581 4430332
"18329" 752687 4430229
"18330" 753066 4429486
"18331" 751942 4430185
"18332" 753344 4430633
"18333" 752160 4429760
"18334" 753406 4430742
"18335" 753411 4431080
"18336" 752727 4429959
"18337" 752901 4429896
"18338" 752771 4432043
"18339" 751906 4430409
"18340" 752517 4430514
"18341" 753480 4431186
"18342" 753795 4431144
"18343" 753499 4431152
"18344" 753063 4430431
"18345" 752251 4430953
"18346" 752130 4430478
"18347" 752435 4429736
"18348" 753405 4431074
"18349" 752414 4431134
"18350" 751762 4430337
"18351" 753277 4430881
"18352" 752674 4431996
"18353" 752923 4431284
"18354" 753592 4431705
"18355" 753591 4431665
"18356" 752605 4429716
"18357" 752743 4430088
"18358" 752452 4429318
"18359" 752407 4429960
"18360" 752079 4429787
"18361" 753409 4430679
"18362" 753770 4431169
"18363" 753195 4431380
"18364" 751151 4430492
"18365" 753503 4431318
"18366" 753080 4430525
"18367" 753260 4430824
"18368" 753196 4431210
"18369" 752040 4429531
"18370" 751897 4429532
"18371" 750790 4430913
"18372" 753343 4430802
"18373" 753725 4430081
"18374" 752256 4429392
"18375" 752873 4430845
"18376" 752016 4429000
"18377" 753356 4429526
"18378" 753371 4430205
"18379" 752877 4430746
"18380" 752909 4430073
"18381" 752805 4429778
"18382" 752529 4429770
"18383" 753505 4430933
"18384" 752023 4429791
"18385" 751943 4430463
"18386" 752021 4429539
"18387" 751943 4430463
"18388" 752845 4431482
"18389" 751510 4430520
"18390" 752361 4429597
"18391" 751991 4429806
"18392" 753420 4430788
"18393" 753329 4429098
"18394" 753078 4431044
"18395" 752203 4429267
"18396" 752620 4429953
"18397" 751937 4429385
"18398" 752775 4429808
"18399" 752579 4430984
"18400" 753431 4429970
"18401" 750686 4430986
"18402" 752941 4430497
"18403" 752057 4431000
"18404" 752841 4430400
"18405" 753728 4431170
"18406" 752558 4429801
"18407" 751852 4429369
"18408" 752639 4429679
"18409" 753646 4430631
"18410" 753371 4430205
"18411" 752401 4429844
"18412" 753426 4429959
"18413" 753050 4431784
"18414" 752329 4430903
"18415" 752045 4430866
"18416" 752781 4430441
"18417" 752696 4429810
"18418" 752906 4431588
"18419" 752377 4430978
"18420" 753151 4431349
"18421" 753368 4429978
"18422" 752588 4429681
"18423" 752483 4430228
"18424" 752567 4429637
"18425" 752583 4430871
"18426" 752855 4429971
"18427" 753728 4431170
"18428" 753685 4430977
"18429" 753217 4431486
"18430" 753344 4431470
"18431" 752641 4430837
"18432" 752850 4429687
"18433" 753266 4430014
"18434" 753371 4430205
"18435" 753503 4430593
"18436" 753485 4430864
"18437" 752978 4431555
"18438" 753585 4431503
"18439" 753134 4429797
"18440" 753114 4429805
"18441" 751837 4430279
"18442" 751925 4429471
"18443" 753409 4430679
"18444" 753352 4429942
"18445" 750856 4431380
"18446" 752009 4429111
"18447" 753659 4430305
"18448" 753204 4429988
"18449" 750906 4431317
"18450" 750906 4431317
"18451" 750899 4431480
"18452" 753458 4430445
"18453" 753248 4430194
"18454" 753204 4429988
"18455" 752095 4431009
"18456" 753433 4430619
"18457" 752973 4430311
"18458" 753383 4430012
"18459" 752583 4430871
"18460" 752700 4429786
"18461" 750977 4431140
"18462" 753383 4430012
"18463" 752046 4430907
"18464" 753355 4430209
"18465" 753601 4430522
"18466" 752575 4430693
"18467" 753368 4429833
"18468" 753095 4430214
"18469" 753418 4430494
"18470" 753344 4429852
"18471" 753942 4430239
"18472" 753825 4430021
"18473" 753276 4430060
"18474" 753434 4430151
"18475" 753509 4430397
"18476" 750937 4430890
"18477" 753239 4430393
"18478" 753501 4430587
"18479" 752289 4430590
"18480" 753344 4429852
"18481" 751861 4430558
"18482" 753249 4431648
"18483" 751907 4429112
"18484" 750455 4430718
"18485" 753400 4429903
"18486" 753090 4431414
"18487" 753222 4431215
"18488" 753252 4431035
"18489" 753272 4430847
"18490" 752352 4429865
"18491" 753863 4431378
"18492" 753863 4431378
"18493" 753774 4431380
"18494" 752160 4429760
"18495" 752499 4429805
"18496" 752093 4431188
"18497" 753063 4430431
"18498" 753182 4430972
"18499" 753176 4430980
"18500" 753164 4430999
"18501" 752173 4430012
"18502" 752745 4431162
"18503" 753326 4430038
"18504" 752187 4431372
"18505" 750955 4431145
"18506" 752271 4431206
"18507" 752618 4430129
"18508" 752996 4430426
"18509" 752171 4429787
"18510" 753071 4431505
"18511" 753150 4429488
"18512" 753150 4429488
"18513" 753150 4429488
"18514" 750692 4430846
"18515" 753108 4431212
"18516" 752975 4429268
"18517" 753150 4429488
"18518" 752046 4430907
"18519" 750463 4429892
"18520" 751896 4429528
"18521" 752152 4429242
"18522" 753385 4429754
"18523" 753413 4430545
"18524" 752779 4431580
"18525" 753413 4430545
"18526" 752609 4430443
"18527" 750929 4431258
"18528" 753452 4430056
"18529" 752917 4430387
"18530" 752300 4429887
"18531" 752565 4431681
"18532" 754075 4430344
"18533" 752558 4429801
"18534" 753044 4431011
"18535" 752845 4431482
"18536" 752917 4430387
"18537" 753497 4429607
"18538" 751682 4430490
"18539" 752183 4430603
"18540" 751954 4429491
"18541" 750847 4430632
"18542" 752975 4429268
"18543" 752582 4429632
"18544" 752090 4430854
"18545" 752774 4431395
"18546" 751105 4430287
"18547" 753173 4429719
"18548" 750927 4430964
"18549" 753570 4430594
"18550" 752256 4429392
"18551" 753360 4429961
"18552" 751912 4429477
"18553" 752104 4429393
"18554" 753468 4430181
"18555" 753783 4429897
"18556" 753767 4429932
"18557" 752982 4430146
"18558" 753248 4430194
"18559" 753509 4430181
"18560" 753295 4430701
"18561" 753419 4430869
"18562" 752612 4429733
"18563" 752845 4430764
"18564" 752588 4429681
"18565" 752612 4429733
"18566" 753395 4430682
"18567" 753586 4430430
"18568" 753558 4430242
"18569" 753504 4430381
"18570" 753738 4430421
"18571" 752165 4429727
"18572" 752874 4430369
"18573" 752932 4430355
"18574" 751866 4430449
"18575" 752676 4430067
"18576" 752820 4429671
"18577" 752604 4429761
"18578" 752259 4430167
"18579" 751841 4429508
"18580" 752668 4429615
"18581" 752899 4429638
"18582" 753281 4431336
"18583" 752824 4431546
"18584" 750727 4431146
"18585" 750731 4430677
"18586" 753063 4430431
"18587" 752593 4430715
"18588" 751878 4430213
"18589" 750790 4430913
"18590" 752731 4431507
"18591" 750761 4431020
"18592" 753050 4431784
"18593" 750678 4430092
"18594" 752745 4429963
"18595" 753050 4431784
"18596" 753279 4430432
"18597" 753045 4430341
"18598" 753530 4430250
"18599" 753847 4430086
"18600" 753387 4430940
"18601" 752646 4430845
"18602" 752262 4430101
"18603" 752914 4429342
"18604" 752160 4429760
"18605" 753643 4429816
"18606" 752351 4429942
"18607" 752319 4429934
"18608" 752605 4429271
"18609" 752086 4431176
"18610" 753362 4430816
"18611" 752682 4430279
"18612" 752861 4431380
"18613" 752607 4428895
"18614" 753035 4431373
"18615" 752354 4429461
"18616" 753344 4429852
"18617" 752592 4431693
"18618" 750887 4430893
"18619" 752190 4430012
"18620" 754143 4430724
"18621" 752931 4430450
"18622" 753207 4431307
"18623" 752899 4429638
"18624" 752372 4430418
"18625" 750887 4430893
"18626" 753809 4430085
"18627" 753266 4430014
"18628" 753356 4430209
"18629" 753886 4430754
"18630" 752684 4430360
"18631" 752666 4430364
"18632" 753152 4430121
"18633" 753628 4429768
"18634" 752998 4430239
"18635" 752331 4429874
"18636" 753260 4430824
"18637" 752859 4430149
"18638" 752842 4430247
"18639" 752725 4430048
"18640" 753327 4430972
"18641" 752546 4430504
"18642" 752319 4429934
"18643" 752778 4431277
"18644" 753757 4430180
"18645" 752256 4429392
"18646" 753405 4429778
"18647" 753405 4429778
"18648" 752646 4430845
"18649" 754135 4430330
"18650" 752830 4431305
"18651" 753135 4430511
"18652" 752829 4429866
"18653" 753071 4431505
"18654" 753519 4430819
"18655" 752660 4431953
"18656" 753135 4430825
"18657" 752778 4431277
"18658" 753460 4430035
"18659" 752167 4430439
"18660" 752247 4429650
"18661" 752273 4429649
"18662" 753240 4429691
"18663" 752426 4430008
"18664" 753383 4430012
"18665" 752563 4431132
"18666" 753023 4431107
"18667" 752021 4429821
"18668" 753616 4430315
"18669" 752133 4429953
"18670" 753457 4430359
"18671" 753197 4430846
"18672" 753494 4430348
"18673" 753322 4430892
"18674" 751924 4430660
"18675" 752694 4431270
"18676" 752676 4430994
"18677" 753156 4431022
"18678" 752663 4430072
"18679" 752111 4429350
"18680" 752851 4430443
"18681" 752491 4430348
"18682" 753317 4429285
"18683" 752133 4429953
"18684" 752127 4431132
"18685" 752900 4430119
"18686" 753119 4430828
"18687" 753220 4431232
"18688" 753741 4430420
"18689" 752378 4429646
"18690" 752305 4429675
"18691" 752197 4429715
"18692" 753885 4430203
"18693" 750860 4431000
"18694" 753445 4430186
"18695" 753319 4430825
"18696" 752060 4430862
"18697" 753508 4430394
"18698" 751870 4430915
"18699" 752071 4430859
"18700" 753508 4430394
"18701" 753509 4430397
"18702" 753790 4431958
"18703" 753445 4430186
"18704" 752841 4430352
"18705" 753483 4430311
"18706" 753910 4430279
"18707" 750978 4431400
"18708" 752828 4430350
"18709" 752933 4430458
"18710" 752816 4430353
"18711" 752942 4430363
"18712" 752887 4431430
"18713" 751897 4429532
"18714" 753313 4431474
"18715" 752114 4431220
"18716" 752480 4431004
"18717" 752605 4431442
"18718" 753204 4431323
"18719" 753220 4431232
"18720" 752212 4429450
"18721" 751124 4430282
"18722" 752686 4430850
"18723" 752960 4431384
"18724" 753063 4430431
"18725" 751766 4430668
"18726" 751844 4430693
"18727" 753112 4431064
"18728" 752735 4429728
"18729" 753241 4430238
"18730" 752012 4430001
"18731" 752403 4429761
"18732" 752471 4430886
"18733" 752321 4429309
"18734" 751682 4430490
"18735" 753859 4430258
"18736" 753008 4430477
"18737" 753022 4430443
"18738" 752247 4429650
"18739" 754006 4431135
"18740" 753728 4431170
"18741" 753469 4431226
"18742" 753368 4430924
"18743" 753152 4429492
"18744" 753129 4429435
"18745" 751905 4429083
"18746" 753211 4429942
"18747" 752046 4429882
"18748" 753096 4430108
"18749" 752642 4429745
"18750" 753070 4430645
"18751" 752609 4430443
"18752" 753105 4430431
"18753" 753067 4429931
"18754" 752583 4429671
"18755" 753300 4429472
"18756" 752845 4430764
"18757" 752444 4429327
"18758" 752607 4429853
"18759" 752778 4431202
"18760" 752388 4430706
"18761" 752414 4431134
"18762" 752481 4430407
"18763" 752208 4429642
"18764" 752754 4431994
"18765" 753383 4430012
"18766" 753401 4429351
"18767" 753250 4430027
"18768" 752138 4431258
"18769" 751960 4429674
"18770" 752092 4431187
"18771" 752989 4430399
"18772" 753195 4431380
"18773" 752723 4430418
"18774" 752062 4429518
"18775" 753260 4430824
"18776" 752646 4429799
"18777" 753144 4429256
"18778" 752195 4431104
"18779" 753229 4431606
"18780" 753368 4429978
"18781" 753189 4429774
"18782" 752662 4430431
"18783" 753063 4430431
"18784" 753204 4429988
"18785" 753362 4430397
"18786" 753956 4430386
"18787" 753265 4430548
"18788" 753384 4430202
"18789" 753445 4430186
"18790" 753471 4431196
"18791" 752818 4430591
"18792" 752793 4429682
"18793" 753568 4429871
"18794" 753418 4430563
"18795" 752942 4430363
"18796" 752513 4430465
"18797" 753441 4430173
"18798" 750662 4430122
"18799" 752750 4430623
"18800" 752315 4429924
"18801" 753390 4430222
"18802" 753384 4430202
"18803" 752242 4429176
"18804" 753471 4430269
"18805" 752542 4430396
"18806" 753469 4430483
"18807" 752561 4429627
"18808" 753184 4429520
"18809" 752116 4430444
"18810" 753741 4430420
"18811" 752775 4429808
"18812" 752729 4429844
"18813" 752162 4430158
"18814" 752776 4431504
"18815" 753035 4430778
"18816" 752978 4431451
"18817" 752672 4430734
"18818" 752468 4429704
"18819" 752105 4429848
"18820" 752469 4429929
"18821" 750678 4430092
"18822" 752535 4429862
"18823" 751911 4429247
"18824" 752775 4429808
"18825" 752715 4431876
"18826" 753050 4431784
"18827" 751933 4429171
"18828" 752156 4429970
"18829" 753148 4430823
"18830" 753260 4430824
"18831" 751861 4429634
"18832" 753266 4430014
"18833" 751948 4430562
"18834" 753119 4431813
"18835" 752639 4429679
"18836" 753257 4430093
"18837" 751527 4430483
"18838" 753356 4430914
"18839" 751676 4429901
"18840" 752291 4430927
"18841" 752859 4431404
"18842" 752612 4429519
"18843" 752931 4431234
"18844" 754006 4431135
"18845" 753132 4431601
"18846" 751002 4431133
"18847" 751975 4431160
"18848" 752914 4430373
"18849" 752409 4429917
"18850" 751894 4430238
"18851" 752677 4430428
"18852" 753034 4431380
"18853" 752099 4429967
"18854" 752298 4430498
"18855" 751942 4430185
"18856" 751878 4430213
"18857" 751876 4429323
"18858" 752855 4429971
"18859" 752626 4430708
"18860" 752227 4430527
"18861" 752612 4429519
"18862" 751450 4430466
"18863" 752777 4430693
"18864" 752800 4430141
"18865" 753204 4429988
"18866" 752267 4430804
"18867" 752574 4430843
"18868" 753178 4429933
"18869" 753102 4431648
"18870" 753102 4431648
"18871" 753387 4430768
"18872" 752201 4430347
"18873" 752392 4431241
"18874" 753055 4430361
"18875" 752677 4430428
"18876" 751975 4431160
"18877" 753907 4430614
"18878" 753048 4431486
"18879" 753266 4430186
"18880" 752730 4430416
"18881" 750955 4430629
"18882" 752795 4430134
"18883" 751907 4429112
"18884" 751759 4430028
"18885" 753458 4430445
"18886" 753447 4430989
"18887" 751864 4430364
"18888" 753387 4430768
"18889" 753387 4430768
"18890" 753102 4431648
"18891" 753289 4430295
"18892" 753458 4430445
"18893" 752581 4431660
"18894" 752643 4431422
"18895" 752846 4430132
"18896" 752353 4429589
"18897" 752622 4430946
"18898" 753331 4430514
"18899" 753728 4431170
"18900" 753770 4431169
"18901" 752755 4429897
"18902" 752192 4429539
"18903" 752036 4429607
"18904" 753266 4430014
"18905" 753191 4430089
"18906" 752850 4430368
"18907" 752208 4429642
"18908" 753225 4431758
"18909" 753155 4430120
"18910" 752056 4429776
"18911" 750768 4431191
"18912" 753458 4430445
"18913" 752531 4430509
"18914" 753714 4429862
"18915" 753146 4430227
"18916" 753437 4430785
"18917" 753420 4430788
"18918" 753719 4431480
"18919" 753485 4430826
"18920" 753644 4430443
"18921" 753633 4430311
"18922" 753372 4430556
"18923" 754132 4430590
"18924" 753571 4430326
"18925" 753330 4430410
"18926" 753413 4430545
"18927" 753923 4430130
"18928" 753538 4430274
"18929" 753571 4430326
"18930" 753780 4430244
"18931" 753476 4430287
"18932" 754075 4430344
"18933" 753440 4430169
"18934" 753071 4431505
"18935" 753729 4430028
"18936" 753420 4430788
"18937" 752776 4431164
"18938" 752939 4430486
"18939" 753658 4429862
"18940" 752855 4430395
"18941" 752648 4430435
"18942" 753215 4430538
"18943" 753120 4429411
"18944" 752931 4431234
"18945" 752686 4430850
"18946" 752939 4430486
"18947" 752590 4429992
"18948" 753293 4430702
"18949" 753239 4430393
"18950" 752598 4430382
"18951" 751931 4430936
"18952" 753225 4430343
"18953" 753044 4430437
"18954" 753246 4429903
"18955" 750698 4430846
"18956" 753726 4429977
"18957" 753094 4430434
"18958" 752754 4431994
"18959" 753800 4429948
"18960" 753146 4430227
"18961" 753598 4430319
"18962" 753003 4429760
"18963" 753646 4430308
"18964" 753232 4429909
"18965" 753790 4431958
"18966" 753003 4429760
"18967" 753003 4429760
"18968" 752638 4431637
"18969" 753202 4431167
"18970" 752114 4431220
"18971" 752543 4430447
"18972" 753746 4430022
"18973" 752942 4430132
"18974" 752960 4431386
"18975" 753220 4431232
"18976" 752960 4431386
"18977" 752529 4429770
"18978" 752573 4429817
"18979" 753164 4429823
"18980" 753003 4430456
"18981" 751050 4430610
"18982" 752692 4430580
"18983" 752752 4430533
"18984" 753266 4430946
"18985" 752372 4430418
"18986" 752221 4431218
"18987" 752485 4431018
"18988" 753711 4430476
"18989" 753156 4430941
"18990" 753025 4430390
"18991" 753025 4430390
"18992" 752975 4429268
"18993" 754000 4430395
"18994" 753055 4429248
"18995" 752678 4430322
"18996" 753609 4431182
"18997" 753058 4430704
"18998" 752745 4429963
"18999" 752612 4429519
"19000" 753316 4430417
"19001" 752653 4430313
"19002" 752612 4429519
"19003" 752834 4430402
"19004" 753048 4430326
"19005" 752834 4430402
"19006" 753539 4429686
"19007" 752211 4429709
"19008" 754000 4430395
"19009" 751897 4429764
"19010" 753505 4430599
"19011" 752792 4430249
"19012" 753383 4430012
"19013" 751060 4430608
"19014" 751045 4430611
"19015" 752900 4430295
"19016" 753246 4429903
"19017" 753102 4430764
"19018" 753570 4430594
"19019" 752616 4431895
"19020" 753587 4430587
"19021" 753225 4430343
"19022" 753109 4431037
"19023" 753407 4430884
"19024" 753425 4430861
"19025" 752885 4430030
"19026" 753458 4430445
"19027" 753508 4430394
"19028" 753406 4431930
"19029" 753499 4430362
"19030" 753434 4430366
"19031" 751045 4430611
"19032" 753247 4431067
"19033" 753784 4430410
"19034" 753066 4430543
"19035" 752109 4430111
"19036" 753849 4431318
"19037" 752220 4430128
"19038" 752217 4430120
"19039" 751960 4429674
"19040" 752546 4430458
"19041" 753257 4430093
"19042" 751974 4429599
"19043" 752757 4431507
"19044" 753523 4431292
"19045" 752155 4430836
"19046" 752023 4429791
"19047" 753273 4430329
"19048" 752303 4429539
"19049" 752960 4431386
"19050" 752583 4430871
"19051" 752789 4429189
"19052" 753646 4430631
"19053" 752757 4431507
"19054" 751164 4430508
"19055" 753005 4431676
"19056" 752387 4429501
"19057" 753354 4431216
"19058" 753542 4430333
"19059" 752169 4430140
"19060" 751849 4430472
"19061" 752042 4429475
"19062" 753335 4431770
"19063" 752667 4431273
"19064" 753736 4431019
"19065" 753071 4431505
"19066" 752695 4429984
"19067" 752636 4430008
"19068" 752579 4430058
"19069" 753249 4431648
"19070" 750978 4431400
"19071" 752503 4430134
"19072" 751081 4430254
"19073" 752607 4429853
"19074" 749943 4430893
"19075" 752446 4431841
"19076" 754003 4430107
"19077" 753526 4430166
"19078" 753549 4430311
"19079" 753246 4429903
"19080" 752450 4431834
"19081" 753412 4431180
"19082" 752532 4430344
"19083" 753427 4430786
"19084" 752778 4431202
"19085" 752942 4430363
"19086" 753005 4431557
"19087" 752366 4430418
"19088" 752814 4430952
"19089" 752237 4430559
"19090" 751858 4430529
"19091" 753128 4431802
"19092" 753711 4430476
"19093" 753302 4430320
"19094" 752551 4429467
"19095" 752942 4430132
"19096" 753302 4430320
"19097" 753063 4430431
"19098" 750930 4431245
"19099" 752989 4430399
"19100" 752321 4429309
"19101" 752168 4429406
"19102" 752782 4430112
"19103" 752553 4430974
"19104" 753644 4430443
"19105" 751962 4429604
"19106" 752875 4429601
"19107" 751799 4429711
"19108" 753005 4431676
"19109" 753134 4431731
"19110" 751834 4430382
"19111" 753627 4429901
"19112" 753273 4430570
"19113" 753247 4431067
"19114" 751896 4429528
"19115" 751026 4431301
"19116" 753453 4431114
"19117" 752531 4430411
"19118" 753278 4429772
"19119" 754041 4430351
"19120" 753468 4430181
"19121" 753567 4430084
"19122" 753597 4430382
"19123" 752754 4431994
"19124" 752131 4430843
"19125" 752044 4429061
"19126" 753383 4430794
"19127" 754132 4430590
"19128" 752795 4429582
"19129" 752016 4429000
"19130" 752047 4429068
"19131" 752190 4430870
"19132" 753176 4430449
"19133" 752157 4431114
"19134" 753559 4430157
"19135" 752826 4430104
